URI,Title,RecordId,ParentType URI,From Date,To Date,Authority,Deity,Dynasty,Denomination,Issuer,Manufacture,Material,Mint,Object Type,Portrait,Region,State,Symbol_obv,Symbol_obv_letter,Symbol_rev,Symbol_rev_letter,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Reverse Officina Mark,Reverse Exergue,Date Record Modified
http://numismatics.org/ocre/id/ric.1(2).aug.46A,RIC I (second edition) Augustus 46A,ric.1(2).aug.46A,,-19,-18,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Caesaraugusta,Coin,Augustus,Hispania Citerior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, right",S P Q R CL V,"Victory flying right with wreath above shield, column in background",,,2025-12-19T06:40:06Z
http://numismatics.org/ocre/id/ric.1(2).aug.47A,RIC I (second edition) Augustus 47A,ric.1(2).aug.47A,,-19,-18,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Caesaraugusta,Coin,Augustus,Hispania Citerior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",S P Q R,"Victory flying right holding shield inscribed CL V, right hand also holding laurel-branch",,,2025-12-19T06:40:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.47B,RIC I (second edition) Augustus 47B,ric.1(2).aug.47B,,-19,-18,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Caesaraugusta,Coin,Augustus,Hispania Citerior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, left",S P Q R,"Victory flying right holding shield inscribed CL V, right hand also holding laurel-branch",,,2025-12-19T06:40:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.48,RIC I (second edition) Augustus 48,ric.1(2).aug.48,,-19,-18,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Caesaraugusta,Coin,Augustus,Hispania Citerior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, left",S P Q R,"Victory flying left with wreath above shield inscribed CLV, column in background",,,2025-12-19T06:40:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.49,RIC I (second edition) Augustus 49,ric.1(2).aug.49,,-19,-18,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Caesaraugusta,Coin,Augustus,Hispania Citerior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, left",S P Q R,"Victory standing front, holding shield",,,2025-12-19T06:40:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.50A,RIC I (second edition) Augustus 50A,ric.1(2).aug.50A,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, right",CAESAR AVGVSTVS,Legend in two lines above and below laurel branches,,,2025-12-19T06:40:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.50B,RIC I (second edition) Augustus 50B,ric.1(2).aug.50B,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, left",CAESAR AVGVSTVS,Legend in two lines above and below laurel branches,,,2025-12-19T06:40:08Z
http://numismatics.org/ocre/id/ric.1(2).aug.51,RIC I (second edition) Augustus 51,ric.1(2).aug.51,,-20,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, right",CAESAR AVGVSTVS,Legend in two lines above and below laurel branches,,,2025-12-19T06:40:08Z
http://numismatics.org/ocre/id/ric.1(2).aug.52A,RIC I (second edition) Augustus 52A,ric.1(2).aug.52A,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, right",CAESAR AVGVSTVS,Legend in two lines above and below laurel branches flanking S P Q R around shield inscribed CL V,,,2025-12-19T06:40:08Z
http://numismatics.org/ocre/id/ric.1(2).aug.52B,RIC I (second edition) Augustus 52B,ric.1(2).aug.52B,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, left",CAESAR AVGVSTVS,Legend in two lines above and below laurel branches flanking S P Q R around shield inscribed CL V,,,2025-12-19T06:40:08Z
http://numismatics.org/ocre/id/ric.1(2).aug.53A,RIC I (second edition) Augustus 53A,ric.1(2).aug.53A,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, right",FORT RED CAES AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:09Z
http://numismatics.org/ocre/id/ric.1(2).aug.53B,RIC I (second edition) Augustus 53B,ric.1(2).aug.53B,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, left",FORT RED CAES AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:09Z
http://numismatics.org/ocre/id/ric.1(2).aug.54A,RIC I (second edition) Augustus 54A,ric.1(2).aug.54A,,-20,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, right",FORT RED CAES AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:09Z
http://numismatics.org/ocre/id/ric.1(2).aug.54B,RIC I (second edition) Augustus 54B,ric.1(2).aug.54B,,-20,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, left",FORT RED CAES AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:09Z
http://numismatics.org/ocre/id/ric.1(2).aug.55,RIC I (second edition) Augustus 55,ric.1(2).aug.55,,-20,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, left",FORTVN REDV CAESARI AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:10Z
http://numismatics.org/ocre/id/ric.1(2).aug.56A,RIC I (second edition) Augustus 56A,ric.1(2).aug.56A,,-20,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, right",FORTVN REDVC CAESARI AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:10Z
http://numismatics.org/ocre/id/ric.1(2).aug.56B,RIC I (second edition) Augustus 56B,ric.1(2).aug.56B,,-20,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, laureate, left",FORTVN REDVC CAESARI AVG S P Q R,Legend in three lines inscribed on rectangular altar,,,2025-12-19T06:40:10Z
http://numismatics.org/ocre/id/ric.1(2).aug.57,RIC I (second edition) Augustus 57,ric.1(2).aug.57,,-19,-15,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, bare, right",IOVI VOT SVSC PRO SAL CAES AVG S P Q R,Legend in five lines in oak-wreath,,,2025-12-19T06:40:10Z
http://numismatics.org/ocre/id/ric.1(2).aug.58,RIC I (second edition) Augustus 58,ric.1(2).aug.58,,-19,-15,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,,"Head of Augustus, bare, right",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing left, head right, holding aquila and standard",,,2025-12-19T06:40:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.59,RIC I (second edition) Augustus 59,ric.1(2).aug.59,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,AVGVSTVS,"Head of Augustus, bare, right",IOVIS TONANTIS,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.60,RIC I (second edition) Augustus 60,ric.1(2).aug.60,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,AVGVSTVS,"Head of Augustus, bare, right",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing left, head right, holding aquila and standard",,,2025-12-19T06:40:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.61,RIC I (second edition) Augustus 61,ric.1(2).aug.61,,-19,-19,Augustus,Victory,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,AVGVSTVS,"Head of Augustus, bare, right",S P Q R,"Victory flying right, with wreath above shield inscribed CLV, column in background",,,2025-12-19T06:40:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.62,RIC I (second edition) Augustus 62,ric.1(2).aug.62,,-19,-19,Augustus,Victory,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,AVGVSTVS,"Head of Augustus, bare, right",S P Q R,"Victory standing front with wings spread, holding shield inscribed CL V",,,2025-12-19T06:40:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.63A,RIC I (second edition) Augustus 63A,ric.1(2).aug.63A,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",IOV TON,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.63B,RIC I (second edition) Augustus 63B,ric.1(2).aug.63B,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",IOV TON,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:12Z
http://numismatics.org/ocre/id/ric.1(2).aug.64,RIC I (second edition) Augustus 64,ric.1(2).aug.64,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",IOV TON,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:12Z
http://numismatics.org/ocre/id/ric.1(2).aug.65,RIC I (second edition) Augustus 65,ric.1(2).aug.65,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",IOVIS TON,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:12Z
http://numismatics.org/ocre/id/ric.1(2).aug.66,RIC I (second edition) Augustus 66,ric.1(2).aug.66,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",IOVIS TONANT,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:13Z
http://numismatics.org/ocre/id/ric.1(2).aug.67,RIC I (second edition) Augustus 67,ric.1(2).aug.67,,-19,-19,Augustus,Jupiter,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",IOVIS TONANT,"Jupiter, standing left, in hexastyle temple, holding thunderbolt in right hand and leaning left on sceptre",,,2025-12-19T06:40:13Z
http://numismatics.org/ocre/id/ric.1(2).aug.68,RIC I (second edition) Augustus 68,ric.1(2).aug.68,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MAR VLT,"Tetrastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:13Z
http://numismatics.org/ocre/id/ric.1(2).aug.69A,RIC I (second edition) Augustus 69A,ric.1(2).aug.69A,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MAR VLT,"Tetrastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:13Z
http://numismatics.org/ocre/id/ric.1(2).aug.69B,RIC I (second edition) Augustus 69B,ric.1(2).aug.69B,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",MAR VLT,"Tetrastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:13Z
http://numismatics.org/ocre/id/ric.1(2).aug.70A,RIC I (second edition) Augustus 70A,ric.1(2).aug.70A,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MART VLT,"Tetrastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.70B,RIC I (second edition) Augustus 70B,ric.1(2).aug.70B,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",MART VLT,"Tetrastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.71,RIC I (second edition) Augustus 71,ric.1(2).aug.71,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MART VLTO,"Tetrastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.72,RIC I (second edition) Augustus 72,ric.1(2).aug.72,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MARTIS VLTORIS,"Tetrastyle round domed temple, Mars standing inside left, with legionary insignia and parazonium",,,2025-12-19T06:40:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.73,RIC I (second edition) Augustus 73,ric.1(2).aug.73,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MART VLT,"Hexastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.74A,RIC I (second edition) Augustus 74A,ric.1(2).aug.74A,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",MART VLT,"Hexastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.74B,RIC I (second edition) Augustus 74B,ric.1(2).aug.74B,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",MART VLT,"Hexastyle round domed temple, Mars, helmeted and cloaked, standing inside left, holding aquila in right hand and parazonium in left",,,2025-12-19T06:40:15Z
http://numismatics.org/ocre/id/ric.1(2).aug.75A,RIC I (second edition) Augustus 75A,ric.1(2).aug.75A,,-19,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",OB CIVIS SERVATOS,Legend in two lines above and below oak-wreath,,,2025-12-19T06:40:15Z
http://numismatics.org/ocre/id/ric.1(2).aug.75B,RIC I (second edition) Augustus 75B,ric.1(2).aug.75B,,-19,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",OB CIVIS SERVATOS,Legend in two lines above and below oak-wreath,,,2025-12-19T06:40:15Z
http://numismatics.org/ocre/id/ric.1(2).aug.76A,RIC I (second edition) Augustus 76A,ric.1(2).aug.76A,,-19,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",OB CIVIS SERVATOS,Legend in three lines in oak-wreath,,,2025-12-19T06:40:16Z
http://numismatics.org/ocre/id/ric.1(2).aug.76B,RIC I (second edition) Augustus 76B,ric.1(2).aug.76B,,-19,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",OB CIVIS SERVATOS,Legend in three lines in oak-wreath,,,2025-12-19T06:40:16Z
http://numismatics.org/ocre/id/ric.1(2).aug.77A,RIC I (second edition) Augustus 77A,ric.1(2).aug.77A,,-19,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",OB CIVIS SERVATOS,Legend in three lines in oak-wreath,,,2025-12-19T06:40:17Z
http://numismatics.org/ocre/id/ric.1(2).aug.77B,RIC I (second edition) Augustus 77B,ric.1(2).aug.77B,,-19,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",OB CIVIS SERVATOS,Legend in three lines in oak-wreath,,,2025-12-19T06:40:17Z
http://numismatics.org/ocre/id/ric.1(2).aug.78,RIC I (second edition) Augustus 78,ric.1(2).aug.78,,-19,-19,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",OB CIVIS SERVATOS,"Shield inscribed with S P Q R /C LV in two lines, in oak-wreath",,,2025-12-19T06:40:18Z
http://numismatics.org/ocre/id/ric.1(2).aug.79A,RIC I (second edition) Augustus 79A,ric.1(2).aug.79A,,-19,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",OB CIVIS SERVATOS,"Shield inscribed with S P Q R /C LV in two lines, in oak-wreath",,,2025-12-19T06:40:18Z
http://numismatics.org/ocre/id/ric.1(2).aug.79B,RIC I (second edition) Augustus 79B,ric.1(2).aug.79B,,-19,-19,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",OB CIVIS SERVATOS,"Shield inscribed with S P Q R /C LV in two lines, in oak-wreath",,,2025-12-19T06:40:18Z
http://numismatics.org/ocre/id/ric.1(2).aug.80A,RIC I (second edition) Augustus 80A,ric.1(2).aug.80A,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing front, head right, holding aquila in right hand and standard on left shoulder",,,2025-12-19T06:40:19Z
http://numismatics.org/ocre/id/ric.1(2).aug.80B,RIC I (second edition) Augustus 80B,ric.1(2).aug.80B,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing front, head right, holding aquila in right hand and standard on left shoulder",,,2025-12-19T06:40:19Z
http://numismatics.org/ocre/id/ric.1(2).aug.81,RIC I (second edition) Augustus 81,ric.1(2).aug.81,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing front, head right, holding aquila in right hand and standard on left shoulder",,,2025-12-19T06:40:20Z
http://numismatics.org/ocre/id/ric.1(2).aug.82A,RIC I (second edition) Augustus 82A,ric.1(2).aug.82A,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing front, head right, holding aquila in right hand and standard on left shoulder",,,2025-12-19T06:40:21Z
http://numismatics.org/ocre/id/ric.1(2).aug.82B,RIC I (second edition) Augustus 82B,ric.1(2).aug.82B,,-19,-19,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Colonia Patricia,Coin,Augustus,Hispania Ulterior,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, left",SIGNIS RECEPTIS,"Mars, helmeted and cloaked, standing front, head right, holding aquila in right hand and standard on left shoulder",,,2025-12-19T06:40:21Z
